image_id,image_path,label
2803,data/fake/2803.jpg,1
2791,data/fake/2791.jpg,1
2796,data/fake/2796.jpg,1
2793,data/fake/2793.jpg,1
2806,data/fake/2806.jpg,1
2804,data/fake/2804.jpg,1
2794,data/fake/2794.jpg,1
2795,data/fake/2795.jpg,1
2800,data/fake/2800.jpg,1
2797,data/fake/2797.jpg,1
2801,data/fake/2801.jpg,1
2802,data/fake/2802.jpg,1
2805,data/fake/2805.jpg,1
2792,data/fake/2792.jpg,1
2815,data/fake/2815.jpg,1
2808,data/fake/2808.jpg,1
2812,data/fake/2812.jpg,1
2816,data/fake/2816.jpg,1
2811,data/fake/2811.jpg,1
2809,data/fake/2809.jpg,1
2799,data/fake/2799.jpg,1
2818,data/fake/2818.jpg,1
2822,data/fake/2822.jpg,1
2824,data/fake/2824.jpg,1
2813,data/fake/2813.jpg,1
2823,data/fake/2823.jpg,1
2814,data/fake/2814.jpg,1
2829,data/fake/2829.jpg,1
2830,data/fake/2830.jpg,1
2831,data/fake/2831.jpg,1
2832,data/fake/2832.jpg,1
2817,data/fake/2817.jpg,1
2807,data/fake/2807.jpg,1
2833,data/fake/2833.jpg,1
2820,data/fake/2820.jpg,1
2827,data/fake/2827.jpg,1
2798,data/fake/2798.jpg,1
2821,data/fake/2821.jpg,1
2810,data/fake/2810.jpg,1
2835,data/fake/2835.jpg,1
2828,data/fake/2828.jpg,1
2838,data/fake/2838.jpg,1
2826,data/fake/2826.jpg,1
2839,data/fake/2839.jpg,1
2825,data/fake/2825.jpg,1
2846,data/fake/2846.jpg,1
2849,data/fake/2849.jpg,1
2819,data/fake/2819.jpg,1
2842,data/fake/2842.jpg,1
2848,data/fake/2848.jpg,1
2852,data/fake/2852.jpg,1
2843,data/fake/2843.jpg,1
2834,data/fake/2834.jpg,1
2836,data/fake/2836.jpg,1
2841,data/fake/2841.jpg,1
2855,data/fake/2855.jpg,1
2844,data/fake/2844.jpg,1
2853,data/fake/2853.jpg,1
2847,data/fake/2847.jpg,1
2840,data/fake/2840.jpg,1
2857,data/fake/2857.jpg,1
2845,data/fake/2845.jpg,1
2850,data/fake/2850.jpg,1
2859,data/fake/2859.jpg,1
2863,data/fake/2863.jpg,1
2851,data/fake/2851.jpg,1
2867,data/fake/2867.jpg,1
2837,data/fake/2837.jpg,1
2854,data/fake/2854.jpg,1
2866,data/fake/2866.jpg,1
2856,data/fake/2856.jpg,1
2862,data/fake/2862.jpg,1
2858,data/fake/2858.jpg,1
2860,data/fake/2860.jpg,1
2873,data/fake/2873.jpg,1
2877,data/fake/2877.jpg,1
2861,data/fake/2861.jpg,1
2876,data/fake/2876.jpg,1
2874,data/fake/2874.jpg,1
2864,data/fake/2864.jpg,1
2865,data/fake/2865.jpg,1
2878,data/fake/2878.jpg,1
2872,data/fake/2872.jpg,1
2884,data/fake/2884.jpg,1
2870,data/fake/2870.jpg,1
2881,data/fake/2881.jpg,1
2879,data/fake/2879.jpg,1
2885,data/fake/2885.jpg,1
2875,data/fake/2875.jpg,1
2889,data/fake/2889.jpg,1
2869,data/fake/2869.jpg,1
2891,data/fake/2891.jpg,1
2871,data/fake/2871.jpg,1
2883,data/fake/2883.jpg,1
2888,data/fake/2888.jpg,1
2890,data/fake/2890.jpg,1
2880,data/fake/2880.jpg,1
2894,data/fake/2894.jpg,1
2868,data/fake/2868.jpg,1
